"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades"
"ICICIBANK","EQ","28-Nov-2019","        505.50","        509.55","        520.00","        508.00","        518.10","        519.15","        516.26","   35706498","         18434010957.45","     258541"
"ICICIBANK","EQ","29-Nov-2019","        519.15","        516.00","        516.50","        510.30","        512.50","        512.60","        512.91","   13324549","          6834329288.75","     156866"
"ICICIBANK","EQ","02-Dec-2019","        512.60","        513.45","        514.00","        507.25","        510.95","        510.90","        510.43","   10130049","          5170711728.45","     112295"
"ICICIBANK","EQ","03-Dec-2019","        510.90","        509.75","        511.25","        504.65","        510.75","        509.35","        507.72","   12795657","          6496632779.45","     137052"
"ICICIBANK","EQ","04-Dec-2019","        509.35","        510.00","        531.35","        509.30","        528.80","        529.25","        522.50","   30992538","         16193581500.85","     274793"
"ICICIBANK","EQ","05-Dec-2019","        529.25","        532.55","        537.50","        526.05","        527.45","        528.10","        531.71","   32354118","         17202849521.50","     248830"
"ICICIBANK","EQ","06-Dec-2019","        528.10","        530.05","        533.50","        521.65","        525.25","        524.80","        527.84","   24868376","         13126497459.60","     160717"
"ICICIBANK","EQ","09-Dec-2019","        524.80","        524.05","        529.30","        522.20","        526.85","        526.50","        526.92","   12980877","          6839909549.75","     133385"
"ICICIBANK","EQ","10-Dec-2019","        526.50","        526.05","        530.25","        524.70","        529.75","        528.70","        527.90","   12021443","          6346126632.05","     126317"
"ICICIBANK","EQ","11-Dec-2019","        528.70","        530.60","        535.20","        527.20","        533.65","        533.55","        532.37","   13768156","          7329724633.25","     138036"
"ICICIBANK","EQ","12-Dec-2019","        533.55","        534.85","        537.10","        529.80","        535.50","        535.35","        533.64","   12385216","          6609242990.40","     122835"
"ICICIBANK","EQ","13-Dec-2019","        535.35","        537.90","        542.80","        535.70","        537.10","        537.05","        538.50","   17884861","          9630966597.50","     149844"
"ICICIBANK","EQ","16-Dec-2019","        537.05","        539.50","        541.40","        536.70","        539.75","        539.25","        539.30","   13070575","          7048931964.30","     155494"
"ICICIBANK","EQ","17-Dec-2019","        539.25","        540.95","        543.00","        538.75","        541.95","        541.15","        540.72","   11516163","          6227061415.35","     122753"
"ICICIBANK","EQ","18-Dec-2019","        541.15","        542.05","        542.90","        535.95","        542.00","        541.40","        538.89","   12906168","          6955055167.85","     170680"
"ICICIBANK","EQ","19-Dec-2019","        541.40","        537.20","        541.20","        533.70","        540.50","        540.20","        537.74","   12082790","          6497431434.35","     142265"
"ICICIBANK","EQ","20-Dec-2019","        540.20","        540.95","        549.50","        539.25","        546.10","        546.10","        545.46","   27691592","         15104720412.00","     143386"
"ICICIBANK","EQ","23-Dec-2019","        546.10","        547.00","        548.85","        537.60","        541.15","        541.30","        542.33","   11521942","          6248665809.60","     106240"
"ICICIBANK","EQ","24-Dec-2019","        541.30","        542.00","        543.95","        539.30","        541.85","        541.10","        541.38","    6715007","          3635353390.25","      65937"
"ICICIBANK","EQ","26-Dec-2019","        541.10","        541.10","        542.40","        537.65","        538.80","        538.75","        539.82","    7831074","          4227359239.55","      68450"
"ICICIBANK","EQ","27-Dec-2019","        538.75","        541.00","        550.50","        538.35","        549.50","        549.40","        545.51","   11247684","          6135679009.25","     114464"
"ICICIBANK","EQ","30-Dec-2019","        549.40","        549.60","        552.20","        542.60","        544.50","        543.95","        546.55","   13180302","          7203722746.95","     118319"
"ICICIBANK","EQ","31-Dec-2019","        543.95","        543.80","        543.80","        538.00","        538.65","        538.90","        540.14","   12491978","          6747414238.80","     157053"
"ICICIBANK","EQ","01-Jan-2020","        538.90","        539.90","        542.50","        535.70","        538.00","        536.75","        538.00","    7642793","          4111822132.90","      63603"
"ICICIBANK","EQ","02-Jan-2020","        536.75","        536.00","        541.90","        535.85","        540.80","        540.60","        539.44","   10264223","          5536965873.95","      98335"
"ICICIBANK","EQ","03-Jan-2020","        540.60","        538.00","        540.80","        536.25","        539.50","        538.85","        538.46","    9594690","          5166326489.50","      93857"
"ICICIBANK","EQ","06-Jan-2020","        538.85","        537.25","        537.25","        523.80","        525.70","        525.70","        527.51","   12534334","          6612005687.65","     125249"
"ICICIBANK","EQ","07-Jan-2020","        525.70","        531.30","        535.60","        521.65","        524.15","        522.90","        526.71","   16101835","          8480927246.90","     131048"
"ICICIBANK","EQ","08-Jan-2020","        522.90","        516.00","        527.35","        515.00","        525.80","        525.95","        521.67","   16094310","          8395981308.45","     139653"
"ICICIBANK","EQ","09-Jan-2020","        525.95","        530.70","        547.40","        530.30","        545.60","        546.30","        541.74","   18934019","         10257378595.55","     206294"
"ICICIBANK","EQ","10-Jan-2020","        546.30","        544.90","        546.50","        538.50","        540.15","        540.25","        542.57","   12335407","          6692860338.45","     156533"
"ICICIBANK","EQ","13-Jan-2020","        540.25","        539.40","        546.05","        538.00","        539.00","        538.60","        541.12","    7901800","          4275800485.15","      87689"
"ICICIBANK","EQ","14-Jan-2020","        538.60","        536.20","        538.95","        534.15","        538.15","        537.60","        536.42","   13939440","          7477421562.85","     138643"
"ICICIBANK","EQ","15-Jan-2020","        537.60","        535.10","        536.95","        530.65","        535.50","        535.60","        533.21","   12353176","          6586848131.75","     146646"
"ICICIBANK","EQ","16-Jan-2020","        535.60","        533.90","        540.00","        533.20","        536.80","        537.15","        536.51","   11249232","          6035299029.10","     127585"
"ICICIBANK","EQ","17-Jan-2020","        537.15","        534.50","        538.00","        530.60","        530.65","        532.05","        534.57","   18312609","          9789445247.65","     163715"
"ICICIBANK","EQ","20-Jan-2020","        532.05","        533.00","        544.00","        531.00","        534.70","        534.85","        537.96","   19159996","         10307298211.10","     185612"
"ICICIBANK","EQ","21-Jan-2020","        534.85","        532.95","        540.25","        530.20","        531.15","        531.05","        535.15","   13477994","          7212782828.00","     158365"
"ICICIBANK","EQ","22-Jan-2020","        531.05","        531.50","        534.95","        520.75","        522.00","        522.85","        525.74","   17527408","          9214903821.00","     181749"
"ICICIBANK","EQ","23-Jan-2020","        522.85","        521.40","        530.25","        517.05","        527.75","        527.70","        525.09","   17061293","          8958657176.75","     168104"
"ICICIBANK","EQ","24-Jan-2020","        527.70","        529.25","        537.40","        527.00","        535.45","        533.85","        532.27","   17851868","          9502067459.30","     164870"
"ICICIBANK","EQ","27-Jan-2020","        533.85","        538.50","        545.00","        531.50","        535.90","        537.25","        540.45","   38149166","         20617752150.55","     345778"
"ICICIBANK","EQ","28-Jan-2020","        537.25","        538.10","        540.60","        524.45","        528.00","        528.20","        533.82","   24009224","         12816626274.20","     180957"
"ICICIBANK","EQ","29-Jan-2020","        528.20","        531.55","        534.80","        525.30","        526.90","        526.60","        530.21","   16400827","          8695856528.60","     137153"
"ICICIBANK","EQ","30-Jan-2020","        526.60","        527.65","        533.95","        524.15","        531.10","        532.20","        528.60","   14319317","          7569187867.20","     184707"
"ICICIBANK","EQ","31-Jan-2020","        532.20","        530.00","        532.75","        522.40","        525.80","        525.65","        527.45","   16292578","          8593521409.75","     151745"
"ICICIBANK","EQ","01-Feb-2020","        525.65","        524.00","        528.00","        501.85","        505.50","        504.60","        515.41","   11815597","          6089877106.10","     129029"
"ICICIBANK","EQ","03-Feb-2020","        504.60","        504.00","        519.15","        502.00","        516.50","        515.55","        514.01","   22531888","         11581618294.90","     287673"
"ICICIBANK","EQ","04-Feb-2020","        515.55","        520.00","        534.65","        516.65","        530.65","        530.80","        528.79","   17781475","          9402750439.10","     184345"
"ICICIBANK","EQ","05-Feb-2020","        530.80","        529.05","        540.40","        525.70","        538.70","        539.10","        535.35","   18782476","         10055233688.55","     180999"
"ICICIBANK","EQ","06-Feb-2020","        539.10","        540.35","        547.00","        536.25","        541.10","        541.60","        541.87","   15296851","          8288844090.45","     165277"
"ICICIBANK","EQ","07-Feb-2020","        541.60","        540.95","        541.75","        535.15","        535.40","        536.45","        538.06","    8297149","          4464397142.20","      78560"
"ICICIBANK","EQ","10-Feb-2020","        536.45","        538.65","        542.25","        530.50","        535.00","        533.95","        536.25","   12536053","          6722491621.85","     135579"
"ICICIBANK","EQ","11-Feb-2020","        533.95","        537.70","        544.80","        537.50","        539.50","        539.75","        541.47","   11243552","          6088037819.70","     129103"
